"","year","month","plant_ID","customer_ID","material_type_ID","market_code","final_fc","_2_month_lag_fc","_1_month_lag_fc"
"3337",2021,11,1,63,2,2,89.9325,151,140
"3338",2018,3,1,102,1,1,89.93,0,0
"3339",2019,11,1,63,2,2,89.925,145,150
"3340",2018,7,1,163,1,1,89.915,0,0
"3341",2020,12,1,25,1,1,89.88,0,0
"3342",2018,2,1,343,2,2,89.8,0,0
"3343",2018,5,1,5,7,4,89.763,0,400
"3344",2020,9,1,234,1,1,89.745,0,0
"3345",2018,4,1,185,1,1,89.74,95,95
"3346",2021,3,1,198,1,20,89.65,0,60
"3347",2019,1,1,343,2,2,89.53,0,0
"3348",2020,8,1,233,1,1,89.39,0,0
"3349",2018,11,1,223,2,2,89.28,95.5,80
"3350",2020,11,1,232,2,2,89.1875,65.75,70.89
"3351",2020,4,1,3,3,2,89.155,0,0
"3352",2018,6,1,41,1,8,89.11,10,0
"3353",2020,1,1,348,1,6,89.1075,0,0
"3354",2019,6,1,78,1,6,89.02,600,740
"3355",2019,7,1,205,1,7,89,0,67.5
"3356",2019,10,1,193,1,1,88.935,0,0
"3357",2021,9,1,232,2,2,88.794,85.5,97.5
"3358",2021,10,1,102,1,1,88.77,270,270
"3359",2019,4,1,270,1,7,88.76,0,0
"3360",2019,9,1,348,1,6,88.695,0,0
"3361",2018,10,1,179,1,1,88.61,0,0
"3362",2021,11,1,233,1,1,88.61,0,0
"3363",2020,1,1,24,3,2,88.59,0,0
"3364",2020,1,1,343,2,2,88.55,0,0
"3365",2019,9,1,237,1,1,88.5,0,0
"3366",2019,9,1,102,1,1,88.5,0,0
"3367",2019,11,1,234,1,1,88.5,0,0
"3368",2019,11,1,245,1,1,88.5,0,0
"3369",2018,5,1,54,1,6,88.4,0,100
"3370",2021,10,1,193,1,1,88.39,0,0
"3371",2021,11,1,68,1,7,88.375,0,0
"3372",2018,10,1,123,1,1,88.21,0,0
"3373",2019,5,1,63,2,2,88.2,146,136
"3374",2020,10,1,74,1,6,88.184,0,0
"3375",2020,4,1,153,1,1,88.18,0,90
"3376",2020,12,1,102,1,1,88.03,0,0
"3377",2021,12,1,132,1,1,88.0005,0,0
"3378",2019,3,1,228,1,7,88,0,88
"3379",2021,3,1,88,1,1,88,0,88
"3380",2020,12,1,427,1,7,88,0,0
"3381",2018,10,1,193,1,1,87.995,0,45
"3382",2020,12,1,193,1,1,87.91,0,0
"3383",2021,12,1,3,10,2,87.8045,239,194
"3384",2018,4,1,429,1,1,87.69,0,0
"3385",2020,1,1,166,1,6,87.515,0,0
"3386",2019,6,1,34,1,1,87.51,0,121.5
"3387",2018,2,1,1010,1,1,87.5,0,0
"3388",2020,4,1,54,1,6,87.5,0,0
"3389",2020,11,1,343,2,2,87.5,60,85
"3390",2019,12,1,163,1,1,87.5,0,0
"3391",2021,9,1,132,1,1,87.46,0,0
"3392",2021,3,1,232,2,2,87.0075,0,97.5
"3393",2018,2,1,325,1,1,87,0,0
"3394",2021,5,1,197,1,1,87,0,0
"3395",2018,2,1,74,1,7,86.9995,0,0
"3396",2020,11,1,325,1,1,86.93,0,0
"3397",2018,6,1,1009,1,1,86.87,180,360
"3398",2018,8,1,83,1,1,86.87,110,402.5
"3399",2021,7,1,245,1,1,86.76,81.5,81.5
"3400",2018,2,1,416,1,1,86.75,0,0
"3401",2021,1,1,233,1,1,86.58,0,0
"3402",2019,4,1,275,1,7,86.5,0,92.5
"3403",2019,4,1,270,1,1,86.4775,0,0
"3404",2021,11,1,132,1,4,86.44,0,0
"3405",2021,11,1,1,7,1,86.295,0,0
"3406",2019,12,1,36,1,1,86.26,0,0
"3407",2019,9,1,9,2,5,86.2475,318,318
"3408",2018,6,1,185,1,1,86.21,0,0
"3409",2020,10,1,300,1,7,86.14,0,0
"3410",2020,2,1,342,1,6,86.054,0,0
"3411",2021,1,1,302,1,7,86.04,0,0
"3412",2019,3,1,122,1,1,86,0,0
"3413",2021,2,1,80,1,1,85.84,0,0
"3414",2020,9,1,7,1,1,85.81,0,37
"3415",2021,4,1,423,1,6,85.74,0,0
"3416",2021,6,1,14,1,6,85.53,0,0
"3417",2019,4,1,228,1,7,85.5,88,88
"3418",2021,4,1,274,1,7,85.2525,0,0
"3419",2020,7,1,334,1,1,85.1,0,38
"3420",2018,3,1,116,7,1,85,0,90
"3421",2021,7,1,439,1,2,84.57,90,90
"3422",2019,8,1,34,1,20,84.5425,0,20
"3423",2021,7,1,242,1,1,84.54,100,100
"3424",2019,11,1,372,1,7,84.5,0,45
"3425",2021,3,1,438,1,2,84.49,0,0
"3426",2019,9,1,34,1,1,84.4175,0,0
"3427",2019,12,1,242,1,1,84.4,100,140
"3428",2020,11,1,80,7,1,84.398,0,0
"3429",2019,1,1,1,1,1,84.3775,0,0
"3430",2019,7,1,5,7,4,84.3055,45,45
"3431",2020,5,1,88,1,11,84.26,0,125
"3432",2021,1,1,95,1,6,84,0,0
"3433",2022,1,1,372,1,7,84,0,0
"3434",2018,6,1,343,2,2,84,85,87
"3435",2019,6,1,134,2,3,84,40,40
"3436",2018,3,1,107,1,1,83.95,0,0
"3437",2020,7,1,227,1,4,83.89,0,85
"3438",2020,9,1,232,2,2,83.689,111.975,107.75
"3439",2020,4,1,198,1,20,83.62,55,55
"3440",2019,6,1,36,1,1,83.52,0,125
"3441",2019,5,1,238,1,6,83.5,0,0
"3442",2018,6,1,238,1,6,83,112.5,427.5
"3443",2019,9,1,141,1,1,83,0,0
"3444",2019,12,1,79,1,8,82.825,260,260
"3445",2018,3,1,416,1,1,82.75,0,45
"3446",2020,1,1,16,1,1,82.7025,0,0
"3447",2020,6,1,22,1,1,82.5,0,0
"3448",2021,11,1,439,1,2,82.46,0,0
"3449",2020,2,1,41,1,11,82.2985,0,0
"3450",2018,8,1,74,1,7,82.24,0,50
"3451",2021,10,1,197,1,1,82.0735,0,0
"3452",2021,12,1,97,1,7,81.945,150,150
"3453",2021,10,1,24,10,2,81.7,137,148.5
"3454",2021,4,1,41,1,8,81.675,612.5035,717.502
"3455",2019,4,1,399,1,1,81.52,0,0
"3456",2018,7,1,179,1,1,81.48,0,0
"3457",2018,12,1,242,1,1,81.38,140,180
"3458",2020,3,1,198,1,20,81.21,0,146
"3459",2020,7,1,22,1,1,81.05,0,0
"3460",2020,8,1,88,1,1,81.01,0,144
"3461",2022,1,1,1,7,1,81,0,0
"3462",2018,2,1,107,1,1,80.66,0,0
"3463",2019,6,1,268,1,1,80.5,0,0
"3464",2021,3,1,283,1,1,80.45,0,16
"3465",2018,6,1,245,1,1,80.23,0,0
"3466",2018,10,1,166,1,6,80.195,250,200
"3467",2019,2,1,182,1,1,80.175,0,0
"3468",2021,3,1,300,1,7,80.15,0,0
"3469",2018,7,1,41,1,16,80.085,45,45
"3470",2020,11,1,74,1,2,80.025,0,176.184
"3471",2020,10,1,171,1,1,80.02,0,0
"3472",2018,1,1,161,1,1,80,0,0
"3473",2019,1,1,211,1,1,80,0,0
"3474",2021,1,1,95,1,11,80,0,0
"3475",2018,2,1,211,1,1,80,0,0
"3476",2019,2,1,99,1,1,80,0,0
"3477",2019,2,1,205,1,7,80,0,0
"3478",2022,2,1,283,1,1,80,0,0
"3479",2019,3,1,205,1,7,80,0,80
"3480",2020,3,1,16,1,1,80,0,60
"3481",2020,3,1,274,1,1,80,0,50
"3482",2018,4,1,92,1,2,80,25,115
"3483",2018,4,1,197,1,1,80,0,0
"3484",2019,4,1,72,1,7,80,0,0
"3485",2020,4,1,285,1,1,80,20,20
"3486",2020,5,1,95,1,6,80,80,80
"3487",2020,5,1,54,1,6,80,0,180
"3488",2018,6,1,297,1,24,80,0,80
"3489",2019,6,1,119,1,10,80,0,0
"3490",2019,7,1,145,1,1,80,0,200
"3491",2020,7,1,134,2,3,80,120,100
"3492",2020,8,1,107,1,6,80,0,0
"3493",2018,9,1,493,1,1,80,0,0
"3494",2019,9,1,134,2,3,80,80,160
"3495",2020,9,1,427,1,7,80,0,80
"3496",2021,9,1,95,1,11,80,80,80
"3497",2018,10,1,197,1,1,80,0,0
"3498",2019,10,1,134,2,3,80,160,120
"3499",2021,10,1,134,2,3,80,120,120
"3500",2019,11,1,441,1,1,80,0,0
"3501",2019,11,1,134,2,3,80,80,80
"3502",2020,11,1,427,1,7,80,0,80
"3503",2018,12,1,211,1,1,80,0,0
"3504",2019,9,1,95,1,6,79.995,0,20
"3505",2021,4,1,232,2,2,79.9655,73,73
"3506",2021,10,1,95,1,6,79.625,0,0
"3507",2019,12,1,13,4,6,79.57,0,0
"3508",2022,1,1,232,2,2,79.23,0,0
"3509",2019,2,1,1009,1,1,78.92,0,0
"3510",2021,6,1,232,2,2,78.8425,92.5,92.5
"3511",2019,5,1,120,1,7,78.68,0,0
"3512",2020,11,1,34,1,20,78.56,0,0
"3513",2020,3,1,102,1,1,78.55,0,90
"3514",2020,1,1,107,1,6,78.53,0,0
"3515",2020,11,1,171,1,1,78.4205,0,80
"3516",2018,7,1,74,1,7,78.4,0,0
"3517",2019,7,1,34,1,4,78.0975,0,0
"3518",2020,9,1,80,7,1,78.085,0,78.35
"3519",2018,7,1,493,1,1,77.7845,0,20
"3520",2019,8,1,141,1,1,77.5,0,0
"3521",2020,3,1,74,1,7,77.34,0,0
"3522",2020,12,1,34,1,20,77.1395,0,0
"3523",2018,4,1,74,1,7,77,133,77
"3524",2020,5,1,16,1,1,76.9325,0,120
"3525",2019,5,1,3,3,2,76.725,95,120
"3526",2021,9,1,22,1,1,76.62,0,0
"3527",2020,4,1,334,1,1,76.57,0,0
"3528",2020,4,1,245,1,1,76.52,0,0
"3529",2019,1,1,193,1,1,76.5,0,0
"3530",2021,7,1,118,1,7,76.5,0,0
"3531",2021,3,1,243,1,1,76.27,0,60
"3532",2020,3,1,74,1,2,75.72,0,176.138
"3533",2019,11,1,15,1,7,75.6,0,0
"3534",2019,11,1,83,1,4,75.46,0,71
"3535",2020,3,1,283,1,1,75.32,0,60
"3536",2020,9,1,198,1,20,75.12,100,100
"3537",2021,1,1,369,1,2,75,0,0
"3538",2018,5,1,161,1,1,75,0,0
"3539",2021,8,1,68,1,8,75,0,0
"3540",2021,9,1,274,1,1,75,45,45
"3541",2021,11,1,8,2,1,75,0,75
"3542",2018,2,1,41,1,1,74.9475,0,0
"3543",2018,9,1,54,1,6,74.9,0,0
"3544",2021,4,1,245,1,1,74.45,0,0
"3545",2018,6,1,275,1,7,74.33,0,54.5
"3546",2019,7,1,3,3,2,74.275,75,75
"3547",2019,10,1,243,1,1,74.27,0,0
"3548",2019,12,1,3,3,2,73.745,75,75
"3549",2021,7,1,95,1,6,73.7325,0,0
"3550",2020,3,1,7,1,1,73.6305,0,0
"3551",2021,7,1,305,1,1,73.495,0,0
"3552",2018,8,1,41,1,11,73.4125,22.5,0
"3553",2021,10,1,41,1,8,73.001,0,0
"3554",2020,2,1,198,1,20,73,0,0
"3555",2021,2,1,13,1,6,72.99,0,0
"3556",2019,7,1,80,7,1,72.895,0,0
"3557",2020,7,1,79,1,8,72.5,0,72.5
"3558",2020,12,1,79,1,8,72.5,0,72.5
"3559",2020,8,1,282,1,6,72.465,50,50
"3560",2019,2,1,34,1,20,72.41,0,0
"3561",2021,9,1,198,1,20,72.04,38,38
"3562",2020,11,1,198,1,20,72.01,75,75
"3563",2020,1,1,133,1,7,72,0,0
"3564",2022,1,1,14,1,6,72,0,0
"3565",2018,2,1,245,1,1,72,0,0
"3566",2020,3,1,62,1,7,72,0,72
"3567",2020,4,1,62,1,7,72,0,0
"3568",2019,5,1,461,1,7,72,0,0
"3569",2019,6,1,160,1,7,72,0,75
"3570",2019,7,1,286,1,1,72,0,0
"3571",2019,12,1,375,1,7,72,0,72
"3572",2018,3,1,223,2,2,71.97,0,99
"3573",2020,11,1,243,1,1,71.87,60,80
"3574",2019,4,1,63,2,2,71.8175,146,146
"3575",2018,9,1,205,1,7,71.52,0,0
"3576",2020,3,1,169,1,7,71.27,0,0
"3577",2019,2,1,161,1,1,71.075,0,0
"3578",2018,2,1,16,1,1,70.5075,0,0
"3579",2019,12,1,1009,3,1,70.5,0,54
"3580",2021,1,1,90,1,7,70.47,0,0
"3581",2018,6,1,223,2,2,70.3465,101.5,87
"3582",2020,9,1,172,1,7,70.12,0,0
"3583",2018,6,1,141,1,1,70.07,0,0
"3584",2020,6,1,300,1,7,70,0,70
"3585",2018,10,1,589,1,1,69.9375,0,0
"3586",2018,9,1,339,1,7,69.84,0,0
"3587",2018,11,1,122,1,1,69.82,0,0
"3588",2021,6,1,3,10,2,69.7295,348.5,334
"3589",2020,6,1,24,10,2,69.6565,54,56
"3590",2020,10,1,243,1,1,69.55,0,0
"3591",2022,2,1,24,10,2,69.5,0,0
"3592",2018,9,1,141,1,1,69.5,0,0
"3593",2019,9,1,461,1,7,69.5,0,71.5
"3594",2019,9,1,375,1,7,69.5,0,72
"3595",2018,4,1,481,1,1,69.3,22.5,22.5
"3596",2018,12,1,423,1,6,69.29,0,0
"3597",2018,6,1,5,7,4,69.21,300,375
"3598",2019,2,1,375,1,7,69.17,0,0
"3599",2020,5,1,90,1,1,69.17,60,60
"3600",2020,12,1,90,1,7,69.05,0,90
"3601",2019,7,1,170,2,2,69.0275,0,0
"3602",2020,10,1,575,1,11,69,0,0
"3603",2019,11,1,193,1,1,69,0,0
"3604",2019,12,1,243,1,1,69,0,80
"3605",2020,1,1,60,1,1,68.945,0,0
"3606",2019,4,1,238,1,6,68.85,0,135
"3607",2020,1,1,205,1,7,68.83,0,0
"3608",2021,10,1,2,8,2,68.499,148.5,149.5
"3609",2019,10,1,283,1,1,68.49,69,0
"3610",2018,10,1,234,1,1,68.46,0,0
"3611",2020,3,1,116,7,1,68.437,0,270
"3612",2021,7,1,3,3,2,68.39,50,50
"3613",2019,10,1,343,2,2,68.325,40,40
"3614",2019,10,1,2,8,2,68.2795,202.9495,202.9495
"3615",2018,12,1,1,1,1,68.2725,0,0
"3616",2019,6,1,5,7,4,68.195,64.9995,45
"3617",2018,2,1,423,1,6,68.13,0,0
"3618",2020,7,1,369,1,2,68.13,0,0
"3619",2019,4,1,178,1,7,68,0,0
"3620",2020,4,1,41,1,1,67.9325,180,245.095
"3621",2020,6,1,63,2,2,67.875,120,75
"3622",2018,9,1,1,7,1,67.768,185,222.5
"3623",2020,11,1,161,1,1,67.635,0,0
"3624",2018,8,1,163,1,1,67.595,0,0
"3625",2020,7,1,274,1,1,67.59,0,47
"3626",2019,7,1,342,1,6,67.58,0,135
"3627",2018,2,1,481,1,1,67.545,0,0
"3628",2018,1,1,481,1,1,67.5,0,0
"3629",2021,1,1,24,3,2,67.5,0,0
"3630",2021,1,1,478,1,1,67.5,0,0
"3631",2018,2,1,234,1,1,67.5,0,0
"3632",2018,2,1,179,1,1,67.5,0,0
"3633",2019,2,1,426,1,1,67.5,0,0
"3634",2021,2,1,178,1,7,67.5,0,0
"3635",2021,2,1,90,1,7,67.5,0,0
"3636",2021,2,1,300,1,7,67.5,0,0
"3637",2021,2,1,68,1,7,67.5,0,0
"3638",2021,2,1,372,1,7,67.5,0,0
"3639",2021,3,1,245,1,1,67.5,0,67.5
"3640",2019,4,1,426,1,1,67.5,0,0
"3641",2020,4,1,86,1,6,67.5,275,140
"3642",2020,4,1,478,1,1,67.5,67.5,67.5
"3643",2021,4,1,234,1,1,67.5,112.5,112.5
"3644",2021,4,1,88,1,7,67.5,67.5,67.5
"3645",2018,5,1,481,7,1,67.5,0,0
"3646",2018,5,1,179,1,1,67.5,0,0
"3647",2018,5,1,343,2,2,67.5,90,85
"3648",2021,5,1,252,1,2,67.5,0,112.5
"3649",2018,6,1,179,12,1,67.5,0,0
"3650",2019,6,1,198,1,20,67.5,140,86
"3651",2019,6,1,340,1,7,67.5,0,67.5
"3652",2020,6,1,97,1,19,67.5,67.5,67.5
"3653",2018,7,1,481,7,1,67.5,0,0
"3654",2018,7,1,423,1,6,67.5,0,90
"3655",2018,8,1,416,1,2,67.5,0,0
"3656",2019,8,1,478,1,1,67.5,0,67.5
"3657",2018,9,1,481,1,1,67.5,0,45
"3658",2020,9,1,79,1,8,67.5,167.5,247.5
"3659",2018,10,1,163,1,1,67.5,0,0
"3660",2019,10,1,234,1,1,67.5,0,0
"3661",2019,11,1,123,1,1,67.5,0,0
"3662",2020,11,1,282,1,6,67.5,0,0
"3663",2021,11,1,179,1,1,67.5,0,0
"3664",2019,12,1,478,1,1,67.5,0,0
"3665",2020,12,1,300,1,7,67.5,0,67.5
"3666",2021,9,1,63,2,2,67.4875,185,187.5
"3667",2018,6,1,105,1,1,67.4,0,0
"3668",2019,8,1,24,3,2,67.2125,22.5,22.5
"3669",2021,9,1,3,10,2,67.123,248.5,289
"3670",2020,5,1,41,1,8,67.11,0,0
"3671",2021,9,1,13,1,6,67.09,0,0
"3672",2018,3,1,1,7,1,67.08,0,45
"3673",2020,1,1,270,1,1,67.046,0,0
"3674",2019,12,1,46,1,1,67.0195,0,0
"3675",2019,1,1,234,1,1,67,0,0
"3676",2019,3,1,109,1,7,67,0,0
"3677",2020,4,1,419,1,1,67,0,0
"3678",2018,5,1,270,1,1,67,0,0
"3679",2020,10,1,234,1,1,66.895,0,0
"3680",2020,6,1,141,1,1,66.875,0,0
"3681",2021,8,1,13,1,6,66.875,0,0
"3682",2020,7,1,205,1,7,66.8045,0,24
"3683",2019,4,1,3,3,2,66.749,150,80
"3684",2018,8,1,423,1,6,66.7,0,0
"3685",2022,1,1,234,1,1,66.69,0,0
"3686",2019,3,1,270,1,7,66.6275,0,0
"3687",2020,2,1,348,1,6,66.6175,0,0
"3688",2019,3,1,5,7,4,66.445,0,47.5
"3689",2018,6,1,193,1,1,66.385,0,0
"3690",2021,2,1,423,1,6,66.31,0,0
"3691",2020,5,1,334,1,1,66.3,38,38
"3692",2020,5,1,198,1,20,66.15,0,60
"3693",2020,6,1,74,1,6,66.138,0,0
"3694",2021,12,1,193,1,1,66.124,0,0
"3695",2021,9,1,1,7,1,66.11,0,0
"3696",2019,3,1,426,1,1,66,0,0
"3697",2019,9,1,205,1,7,66,0,72
"3698",2020,3,1,141,1,1,65.93,0,0
"3699",2018,4,1,489,2,2,65.75,0,50
"3700",2019,11,1,474,1,7,65.65,0,86
"3701",2019,4,1,343,2,2,65.5725,87,87
"3702",2019,12,1,171,1,1,65.57,0,0
"3703",2018,2,1,426,1,1,65.5,0,0
"3704",2019,5,1,205,1,7,65.5,0,0
"3705",2020,5,1,283,1,1,65.47,23,23
"3706",2021,12,1,14,1,11,65.28,0,0
"3707",2018,4,1,160,1,7,65.27,0,0
"3708",2020,8,1,419,1,1,65.195,0,0
"3709",2021,11,1,46,1,1,65.19,0,0
"3710",2019,1,1,16,1,1,65.1,0,0
"3711",2021,11,1,41,1,3,65.075,100.0005,100.0005
"3712",2020,1,1,274,1,1,65,0,0
"3713",2018,2,1,351,1,1,65,0,0
"3714",2020,3,1,348,1,6,65,0,0
"3715",2020,4,1,348,1,6,65,65,65
"3716",2021,6,1,30,1,1,65,0,0
"3717",2021,6,1,72,1,7,65,0,0
"3718",2021,12,1,74,1,2,65,244,44
"3719",2018,8,1,342,1,6,64.98,0,0
"3720",2020,10,1,118,1,7,64.96,0,0
"3721",2021,8,1,41,1,11,64.9285,300.0005,300.0005
"3722",2019,1,1,60,1,1,64.8,0,0
"3723",2020,2,1,60,1,1,64.6375,0,0
"3724",2020,2,1,16,1,1,64.5325,0,0
"3725",2019,1,1,477,1,7,64.5,0,0
"3726",2020,2,1,286,1,1,64.5,0,0
"3727",2018,3,1,351,1,1,64.5,0,0
"3728",2018,8,1,339,1,7,64.5,0,0
"3729",2018,6,1,1,7,1,64.45,22.5,45
"3730",2021,1,1,234,1,1,64.435,0,0
"3731",2021,9,1,88,1,7,64.434,0,60
"3732",2018,2,1,41,1,11,64.4325,0,0
"3733",2020,10,1,245,1,1,64.35,0,0
"3734",2022,1,1,2,8,2,64.2395,0,0
"3735",2021,11,1,2,8,2,64.18,69.5,47
"3736",2018,9,1,343,2,2,64.095,85,85
"3737",2018,12,1,161,1,1,64.073,0,0
"3738",2019,12,1,372,1,7,64,0,45
"3739",2018,6,1,325,1,1,63.865,0,0
"3740",2020,9,1,343,2,2,63.855,40,40
"3741",2018,2,1,80,7,1,63.8195,0,0
"3742",2021,9,1,32,1,1,63.8,0,0
"3743",2020,3,1,107,1,6,63.784,0,60
"3744",2021,8,1,205,1,7,63.65,24,24
"3745",2018,1,1,107,1,1,63.525,0,0
"3746",2019,2,1,179,1,1,63.5,0,0
"3747",2022,2,1,24,3,2,63.5,0,0
"3748",2019,11,1,141,1,1,63.5,0,0
"3749",2020,9,1,24,10,2,63.395,110.5,129.5
"3750",2018,4,1,283,1,1,63.15,0,0
"3751",2019,4,1,441,1,1,63.15,0,0
"3752",2019,6,1,339,1,7,63.14,0,49
"3753",2021,1,1,414,1,11,63,0,0
"3754",2019,3,1,275,1,7,63,0,0
"3755",2018,7,1,234,1,1,63,0,0
"3756",2018,12,1,116,7,1,62.8925,0,250
"3757",2021,4,1,141,1,1,62.8505,0,0
"3758",2019,6,1,441,1,1,62.79,0,60
"3759",2020,6,1,90,1,1,62.77,0,40
"3760",2021,7,1,32,1,1,62.73,0,0
"3761",2019,1,1,34,1,1,62.62,0,0
"3762",2019,8,1,343,2,2,62.525,67.5,66
"3763",2018,4,1,116,7,1,62.5,90,235.8
"3764",2021,6,1,242,1,1,62.5,100,135
"3765",2018,10,1,481,1,1,62.5,0,62.5
"3766",2021,1,1,305,1,19,62.49,0,0
"3767",2019,2,1,74,1,2,62.33,0,0
"3768",2021,5,1,41,1,4,62.3075,0,230
"3769",2019,12,1,16,1,1,62.3055,0,80
"3770",2019,2,1,242,1,1,62.24,0,0
"3771",2021,2,1,95,1,11,62.0575,0,0
"3772",2018,1,1,238,4,6,62.03,0,0
"3773",2019,7,1,134,2,3,62.02,40,80
"3774",2020,7,1,427,1,7,62.01,0,0
"3775",2019,4,1,1,7,1,62,100,162
"3776",2019,1,1,348,1,6,61.655,0,0
"3777",2019,6,1,16,1,1,61.65,11.5,91.5
"3778",2021,2,1,41,1,8,61.6015,0,0
"3779",2018,6,1,61,1,4,61.59,0,0
"3780",2020,4,1,16,1,1,61.585,0,100
"3781",2018,4,1,1,7,1,61.545,45,45
"3782",2018,3,1,41,1,1,61.5075,0,25
"3783",2021,12,1,19,1,6,61.47,100,100
"3784",2021,2,1,7,1,1,61.2,0,0
"3785",2019,10,1,74,1,2,60.98,37.5,121.253
"3786",2021,8,1,41,1,4,60.781,157.5,157.5
"3787",2020,1,1,248,1,7,60.66,0,0
"3788",2021,12,1,242,1,1,60.655,40,40
"3789",2019,4,1,502,1,2,60.64,0,0
"3790",2020,1,1,2,8,2,60.5545,0,0
"3791",2019,4,1,74,1,2,60.54,0,37
"3792",2022,2,1,232,2,2,60.5,0,0
"3793",2020,7,1,68,1,7,60.43,0,346.5
"3794",2018,10,1,41,1,1,60.395,20,0
"3795",2018,11,1,16,1,1,60.3925,0,120
"3796",2020,9,1,15,1,7,60.15,0,0
"3797",2018,1,1,242,1,1,60.001,0,0
"3798",2018,1,1,182,1,1,60,0,0
"3799",2019,1,1,488,1,1,60,0,0
"3800",2022,1,1,24,3,2,60,0,0
"3801",2019,2,1,209,1,2,60,0,0
"3802",2019,2,1,134,2,3,60,0,0
"3803",2020,2,1,95,1,6,60,0,0
"3804",2022,2,1,602,1,8,60,0,0
"3805",2018,3,1,238,1,6,60,0,0
"3806",2020,3,1,343,2,2,60,0,80
"3807",2019,4,1,134,2,3,60,80,80
"3808",2018,5,1,92,1,2,60,0,70
"3809",2018,6,1,2,7,2,60,90,90
"3810",2020,6,1,95,1,6,60,60,60
"3811",2020,6,1,34,1,20,60,0,0
"3812",2018,7,1,2,7,2,60,0,110
"3813",2018,7,1,243,4,1,60,0,0
"3814",2018,7,1,297,1,24,60,0,40
"3815",2019,8,1,493,1,1,60,0,0
"3816",2020,8,1,427,1,7,60,0,0
"3817",2018,9,1,5,7,4,60,100,150
"3818",2018,9,1,134,2,3,60,60,60
"3819",2019,10,1,8,1,1,60,0,0
"3820",2019,10,1,286,1,1,60,108,60
"3821",2018,11,1,134,2,3,60,80,80
"3822",2018,12,1,34,1,1,60,0,0
"3823",2018,12,1,134,2,3,60,80,60
"3824",2019,12,1,95,1,6,60,0,60
"3825",2020,12,1,238,1,6,60,20,20
"3826",2021,12,1,24,3,2,60,20,20
"3827",2021,2,1,86,1,6,59.69,0,0
"3828",2019,3,1,86,1,6,59.22,0,0
"3829",2021,8,1,243,1,1,59.075,60,108
"3830",2020,3,1,107,1,1,59.005,0,60
"3831",2018,1,1,47,1,8,59,0,0
"3832",2020,11,1,334,1,1,59,0,40
"3833",2021,8,1,41,1,8,58.9885,150.0005,250.0015
"3834",2019,5,1,95,1,6,58.89,0,0
"3835",2021,8,1,22,1,1,58.73,45,45
"3836",2021,8,1,1,7,1,58.5575,0,0
"3837",2018,9,1,423,1,6,58.41,0,135
"3838",2018,12,1,204,1,4,58.36,0,0
"3839",2019,11,1,243,1,1,58.3425,0,46.5
"3840",2019,12,1,133,1,7,58.22,0,67.5
"3841",2019,8,1,161,7,1,58.175,0,56
"3842",2019,1,1,198,1,20,58,0,0
"3843",2021,5,1,232,2,2,57.9335,87.5,87.5
"3844",2021,3,1,15,1,7,57.9,0,0
"3845",2020,5,1,369,1,2,57.79,0,0
"3846",2021,2,1,243,1,1,57.76,0,0
"3847",2020,4,1,238,1,6,57.71,0,0
"3848",2018,7,1,92,1,2,57.5,0,45
"3849",2021,5,1,198,1,20,57.36,134,97
"3850",2021,7,1,232,2,2,57.308,85.5,85.5
"3851",2019,7,1,510,1,6,57,0,0
"3852",2019,9,1,353,1,6,56.945,0,0
"3853",2018,12,1,41,1,8,56.87,75,75
"3854",2018,12,1,223,2,2,56.7,87.5,74
"3855",2020,1,1,95,1,6,56.6925,0,0
"3856",2020,11,1,221,1,1,56.48,0,50
"3857",2018,10,1,416,1,2,56.25,0,0
"3858",2018,9,1,86,1,6,56.12,0,0
"3859",2019,9,1,41,1,11,56.02,0,202.5
"3860",2021,3,1,2,8,2,55.959,0,158
"3861",2020,12,1,161,1,1,55.91,0,0
"3862",2020,2,1,231,1,2,55.81,0,0
"3863",2019,9,1,41,1,16,55.4525,0,0
"3864",2019,12,1,90,1,1,55,0,0
"3865",2021,1,1,198,1,20,54.89,0,0
"3866",2020,9,1,243,1,1,54.72,0,100
"3867",2018,1,1,16,1,1,54.085,0,0
"3868",2020,1,1,286,1,1,54,0,0
"3869",2021,5,1,139,4,1,54,0,0
"3870",2020,4,1,169,1,18,53.82,0,0
"3871",2021,7,1,153,1,1,53.73,45,45
"3872",2021,7,1,22,1,1,53.68,45,45
"3873",2022,2,1,343,2,2,53.5,0,0
"3874",2018,10,1,122,1,1,53.5,0,0
"3875",2018,11,1,193,1,1,53.5,0,0
"3876",2018,6,1,118,1,7,53.45,0,0
"3877",2018,8,1,24,1,17,53.17,75,75
"3878",2021,8,1,132,1,4,53.1675,0,0
"3879",2020,12,1,232,2,2,53.125,41.905,95.035
"3880",2019,10,1,122,1,1,53,0,0
"3881",2018,11,1,348,1,6,53,0,0
"3882",2020,5,1,113,1,7,52.92,40,40
"3883",2020,7,1,2,7,2,52.9105,0,0
"3884",2019,5,1,74,1,7,52.62,39.5,0
"3885",2018,7,1,24,1,17,52.5,0,52.5
"3886",2022,1,1,14,1,1,52.21,0,0
"3887",2018,10,1,41,1,11,52.195,25,25
"3888",2018,9,1,270,1,1,52.145,0,0
"3889",2018,4,1,211,1,1,52,0,0
"3890",2019,11,1,14,1,7,51.75,0,0
"3891",2020,4,1,3,2,2,51.625,4155.625,4197.675
"3892",2020,8,1,2,7,2,51.525,0,0
