"","year","month","plant_ID","customer_ID","market_code","material_type_ID","booked_tons"
"2619",2020,4,6,48,9,6,664.5585
"2620",2022,1,7,208,6,8,664.26675
"2621",2021,6,4,121,15,1,664.1
"2622",2021,6,3,67,2,5,664.076
"2623",2020,12,4,2,2,2,663.940984
"2624",2021,8,6,91,2,6,663.9128
"2625",2018,7,5,82,6,2,663.875
"2626",2018,1,3,28,2,5,663.575
"2627",2020,9,5,81,11,1,663.42
"2628",2020,8,3,26,2,5,662.924258
"2629",2021,10,1,41,1,1,662.8225
"2630",2019,8,3,67,2,6,662.7525
"2631",2018,1,5,82,6,2,662.6795
"2632",2021,12,3,24,2,5,662.2770091
"2633",2021,1,11,64,2,9,661.4195
"2634",2020,3,1,45,6,1,661.344
"2635",2020,11,7,24,2,1,661.222
"2636",2019,9,1,41,1,1,661.1275
"2637",2019,5,6,35,2,6,660.9285
"2638",2018,12,1,93,1,1,660.635
"2639",2021,9,8,42,2,9,660.1058475
"2640",2022,2,7,92,2,2,660
"2641",2019,1,1,46,1,1,659.955
"2642",2020,11,1,46,1,1,659.855
"2643",2018,7,2,85,3,8,659.7903164
"2644",2021,2,7,75,5,10,659.7075
"2645",2021,10,1,24,2,1,659.3860525
"2646",2021,9,7,29,6,7,659.249176
"2647",2020,5,1,122,1,1,658.88
"2648",2019,6,7,37,6,2,658.0875
"2649",2020,9,3,26,2,5,657.978137
"2650",2020,12,6,88,7,5,657.91
"2651",2018,4,3,67,2,6,657.0575
"2652",2018,12,6,56,2,6,656.876
"2653",2020,2,3,67,2,6,656.73
"2654",2021,5,1,135,6,1,656.6875
"2655",2020,12,3,67,2,6,655.7
"2656",2019,1,6,111,2,6,655.158
"2657",2018,12,3,28,2,6,654.9775
"2658",2020,8,1,19,6,1,654.542
"2659",2019,9,7,84,6,8,654.42931
"2660",2018,6,7,284,2,2,654.0325
"2661",2021,8,6,53,9,6,653.9528858
"2662",2020,10,2,2,2,2,653.3238806
"2663",2022,1,1,116,1,7,653.1725
"2664",2018,5,1,77,12,11,652.443
"2665",2019,7,3,28,2,5,652.2
"2666",2019,10,2,59,2,2,652.15
"2667",2020,9,1,132,4,1,652.08
"2668",2020,6,1,41,4,1,651.715
"2669",2020,4,1,80,1,1,651.5365
"2670",2019,2,1,161,1,1,651.507
"2671",2019,8,11,70,10,5,651.3325
"2672",2019,3,3,94,2,6,651.1225
"2673",2020,3,7,75,13,10,651
"2674",2019,4,3,94,2,6,650.755
"2675",2018,8,8,42,2,9,650.7061009
"2676",2019,8,6,63,2,5,650.3655895
"2677",2018,1,2,40,3,8,650.1225
"2678",2021,12,3,67,2,6,650
"2679",2019,3,11,64,2,9,649.919
"2680",2019,6,7,33,2,2,649.5275
"2681",2018,2,2,9,5,4,649.415
"2682",2021,9,6,26,2,5,649.3127992
"2683",2021,11,6,71,2,6,648.992
"2684",2020,7,1,77,12,11,648.8235
"2685",2020,6,1,32,7,1,648.74
"2686",2020,1,1,68,7,1,648.68
"2687",2018,3,3,183,2,5,648.4025
"2688",2019,9,1,77,12,11,647.7915
"2689",2021,5,7,75,13,10,647.535
"2690",2022,1,1,107,6,1,647.5
"2691",2021,3,11,64,2,9,647.4265
"2692",2021,10,8,94,2,6,647.3975
"2693",2020,4,1,34,4,1,647.2925
"2694",2018,9,3,94,2,6,647.1075
"2695",2022,1,11,64,2,9,647.0925
"2696",2019,5,2,3,2,8,647.04814
"2697",2019,7,4,23,7,2,646.58
"2698",2021,8,1,13,6,4,646.5
"2699",2021,8,3,3,2,6,646.4325
"2700",2020,11,7,65,5,10,646.135
"2701",2018,4,2,3,2,8,645.80792
"2702",2021,10,3,67,2,6,645.1925
"2703",2020,8,11,64,2,9,645.061
"2704",2018,1,2,85,3,8,644.4008526
"2705",2021,11,8,64,2,9,644.3775
"2706",2021,5,6,91,2,6,644.3561
"2707",2021,3,3,115,2,6,644.186
"2708",2021,4,1,24,2,2,644.1495038
"2709",2019,10,7,58,2,2,644.0985
"2710",2021,7,1,13,6,4,644
"2711",2018,4,5,69,1,1,643.91
"2712",2020,3,1,102,1,1,643.81
"2713",2020,12,3,236,2,5,643.6475
"2714",2018,12,1,123,1,1,643.25
"2715",2018,9,3,67,2,6,642.7775
"2716",2021,3,7,174,6,7,642.726814
"2717",2021,3,4,89,2,1,642.575
"2718",2019,8,1,98,7,1,641.4
"2719",2019,3,2,196,3,8,641.1365
"2720",2021,1,1,97,7,1,641.07
"2721",2020,3,1,123,1,1,641.015
"2722",2020,1,2,31,2,2,640.905
"2723",2021,10,1,166,6,1,640.7725
"2724",2021,6,1,7,1,1,640.5565
"2725",2019,5,4,120,1,1,640.424
"2726",2019,11,3,28,2,5,640.355
"2727",2018,6,3,26,2,2,640.197554
"2728",2019,12,1,102,1,1,639.895
"2729",2021,8,7,75,5,10,639.745
"2730",2018,4,7,103,6,7,639.71114
"2731",2021,4,8,42,2,9,639.6791903
"2732",2021,5,7,29,10,7,639.568463
"2733",2020,4,5,21,3,2,638.855
"2734",2019,5,1,101,1,1,638.7
"2735",2020,12,2,85,3,8,638.325295
"2736",2021,6,3,35,2,6,638.2975
"2737",2021,6,4,2,2,2,637.6799188
"2738",2019,1,7,104,6,7,637.2472595
"2739",2021,3,6,63,2,5,637.0025526
"2740",2020,5,7,75,13,10,636.97
"2741",2021,12,3,35,2,6,636.6625
"2742",2021,9,7,84,6,8,636.475
"2743",2019,6,2,3,2,8,636.25906
"2744",2021,3,1,19,6,1,635.6535
"2745",2020,8,3,67,2,5,635.5485
"2746",2020,2,2,50,3,8,635.509615
"2747",2019,5,3,26,2,5,635.3581729
"2748",2020,11,1,74,2,1,635.2681372
"2749",2021,2,1,80,1,1,635.241
"2750",2021,7,2,85,3,8,635.05781
"2751",2020,9,7,1,1,2,634.4
"2752",2019,7,1,60,1,1,633.955
"2753",2020,8,3,94,2,6,633.6285
"2754",2020,6,1,105,1,1,633.5
"2755",2018,6,1,45,6,1,633.423
"2756",2019,11,7,33,8,2,633.41
"2757",2020,10,1,108,16,1,632.99
"2758",2018,4,3,26,2,2,632.7667511
"2759",2018,6,3,24,2,2,632.7375672
"2760",2021,3,6,26,2,5,632.3721943
"2761",2018,8,5,117,1,10,632.24
"2762",2021,2,6,24,2,6,632.0302
"2763",2020,11,6,44,2,6,631.37
"2764",2019,7,2,85,3,8,631.3495755
"2765",2019,3,7,103,6,7,631.346505
"2766",2019,9,6,63,2,5,631.2558461
"2767",2021,8,2,194,5,2,631.1075
"2768",2020,10,7,75,5,10,631.105
"2769",2018,3,4,89,2,10,631.03
"2770",2018,8,3,67,2,5,630.4725
"2771",2019,6,2,114,2,2,629.9075
"2772",2018,2,1,3,2,10,629.569
"2773",2018,4,2,24,2,10,629.3722025
"2774",2018,1,6,48,9,6,629.128
"2775",2019,10,1,80,1,1,629.096
"2776",2019,2,2,85,3,8,628.9451725
"2777",2020,4,1,2,2,2,628.8248047
"2778",2019,10,1,45,6,1,628.7045
"2779",2019,5,3,28,2,5,628.4575
"2780",2021,1,1,41,11,1,628.06
"2781",2019,10,2,40,3,8,628.00424
"2782",2019,6,1,54,6,1,627.94
"2783",2018,9,7,24,2,2,627.6289187
"2784",2019,12,3,24,2,6,627.3775
"2785",2020,12,1,32,7,1,627.14
"2786",2019,5,1,108,16,1,626.8375
"2787",2018,8,1,77,12,11,626.201
"2788",2021,7,3,24,2,2,625.6679898
"2789",2021,4,7,75,13,10,624.755
"2790",2021,2,11,4,3,3,624.7450595
"2791",2020,6,1,39,1,1,624.4425
"2792",2018,6,2,2,2,2,624.2470569
"2793",2021,5,1,77,12,11,623.57
"2794",2021,8,4,73,7,1,622.905
"2795",2019,7,6,63,2,6,622.8508975
"2796",2018,11,2,50,3,2,622.7325
"2797",2019,10,3,157,2,5,622.6125
"2798",2021,2,2,50,3,8,621.93925
"2799",2021,7,1,139,1,4,621.835
"2800",2021,1,7,24,2,2,621.7910817
"2801",2022,1,7,79,8,1,621.775
"2802",2018,11,5,82,6,2,621.6275
"2803",2019,6,6,63,2,5,621.3217335
"2804",2021,1,7,75,5,10,620.875
"2805",2018,4,6,63,2,6,620.6677007
"2806",2021,5,6,26,2,5,620.4445511
"2807",2020,12,11,4,3,3,619.9853281
"2808",2020,3,7,51,6,1,619.9325
"2809",2021,10,6,63,2,5,619.7311626
"2810",2019,10,3,94,2,6,619.545
"2811",2020,5,6,279,19,6,619.429
"2812",2020,6,1,99,1,1,619.4
"2813",2021,4,6,71,2,6,619.102
"2814",2021,6,6,63,2,6,618.6809139
"2815",2019,10,1,99,1,1,618.12
"2816",2018,12,3,17,2,5,618.0922916
"2817",2018,12,1,45,6,1,617.926
"2818",2018,7,3,55,2,6,617.7364518
"2819",2020,4,11,64,2,9,617.427
"2820",2021,3,4,89,2,10,617.295
"2821",2019,5,7,24,2,2,617.2791049
"2822",2020,12,1,108,16,1,617.095
"2823",2019,6,1,108,16,1,617.0875
"2824",2021,7,1,24,2,1,616.5373211
"2825",2018,6,6,115,6,6,616.3265
"2826",2018,12,2,66,2,2,615.9325
"2827",2018,7,5,117,1,10,614.9575
"2828",2018,9,1,24,2,1,614.529
"2829",2020,9,2,85,3,8,614.4075
"2830",2020,6,1,90,1,1,614.16
"2831",2019,8,1,99,1,1,614.09
"2832",2020,11,1,39,1,1,614.066
"2833",2018,10,2,31,2,2,613.89
"2834",2021,11,1,139,1,4,613.85
"2835",2019,1,7,95,18,3,613.8165
"2836",2020,8,7,75,13,10,613.5
"2837",2020,1,2,85,3,8,613.4915
"2838",2022,1,1,41,4,1,613.425
"2839",2018,4,3,67,2,5,613.4075
"2840",2018,2,2,24,2,10,612.536275
"2841",2018,1,7,104,6,7,612.4747832
"2842",2018,11,3,67,2,5,612.36
"2843",2021,7,2,57,3,2,612.2445
"2844",2019,3,7,33,8,2,611.88
"2845",2021,4,6,26,2,5,611.764485
"2846",2019,2,7,103,6,7,611.45762
"2847",2020,5,1,45,6,1,611.399
"2848",2019,5,1,93,1,1,611.245
"2849",2020,8,7,75,5,10,610.6025
"2850",2021,7,7,79,8,1,610.4025
"2851",2021,2,6,97,7,5,610.306
"2852",2018,11,7,58,2,2,610.2225
"2853",2018,8,6,138,2,5,610.1955
"2854",2019,7,11,70,10,5,610.075
"2855",2019,7,5,96,3,2,609.9725
"2856",2021,1,3,157,2,5,609.8975
"2857",2020,3,1,125,1,1,609.82
"2858",2019,5,7,104,6,7,609.6812475
"2859",2018,4,3,129,1,6,609.575
"2860",2021,6,8,42,2,9,609.473143
"2861",2021,4,6,44,2,6,609.25
"2862",2021,1,1,20,1,1,609.25
"2863",2020,7,6,63,2,5,609.0736075
"2864",2019,2,3,55,2,6,609.02075
"2865",2018,5,3,26,2,5,608.791564
"2866",2018,11,6,63,2,5,608.6700553
"2867",2019,3,2,59,2,2,608.55
"2868",2018,9,1,80,1,1,608.2555
"2869",2020,1,4,50,3,2,608.0545
"2870",2018,1,1,80,1,1,607.645
"2871",2018,4,6,111,2,6,607.335
"2872",2019,9,6,35,2,6,606.7835
"2873",2018,4,2,114,2,2,606.5875
"2874",2018,5,1,24,2,10,606.3215
"2875",2022,1,3,17,2,5,606.265
"2876",2019,5,8,64,2,9,606.2135
"2877",2019,6,1,30,1,1,605.36
"2878",2018,10,6,111,2,6,604.889
"2879",2019,4,7,24,2,2,604.0300598
"2880",2019,5,7,51,6,1,604.005
"2881",2019,11,7,103,6,7,603.17233
"2882",2018,1,7,19,6,1,603.02
"2883",2020,8,3,24,2,5,603.0120957
"2884",2020,9,1,108,16,1,602.9675
"2885",2020,7,3,67,2,5,602.885
"2886",2019,5,3,94,2,6,602.7775
"2887",2018,2,3,94,2,6,602.645
"2888",2021,1,2,3,2,8,602.48736
"2889",2019,1,1,93,1,1,602.3925
"2890",2020,5,1,2,2,1,602.1789192
"2891",2020,10,1,77,12,11,601.8855
"2892",2021,11,1,45,6,1,601.3885
"2893",2019,9,3,28,2,5,601.375
"2894",2020,12,1,41,1,1,601.267
"2895",2021,4,1,80,1,1,601.002
"2896",2019,11,4,118,7,1,600.81
"2897",2020,1,7,33,8,2,600.67
"2898",2021,11,3,290,2,5,600
"2899",2019,9,11,70,10,5,599.9775
"2900",2021,2,1,77,12,11,599.7885
"2901",2020,1,2,66,2,2,599.585
"2902",2019,3,1,118,7,1,599.1
"2903",2021,5,8,42,2,9,598.8236733
"2904",2019,10,1,34,20,1,598.765
"2905",2021,1,3,35,2,6,598.085
"2906",2021,4,2,57,3,2,598.0325
"2907",2019,10,1,18,1,1,598
"2908",2018,3,5,81,11,1,597.91
"2909",2021,6,7,103,6,7,597.6889751
"2910",2018,4,2,85,3,8,597.5855717
"2911",2019,1,3,67,2,6,597.3175
"2912",2018,6,3,94,2,6,597.1325
"2913",2020,3,7,75,5,10,596.9675
"2914",2020,3,6,24,2,6,596.6885464
"2915",2021,9,4,23,7,2,596.49
"2916",2021,10,6,91,2,6,596.3993
"2917",2020,6,1,102,1,1,595.405
"2918",2019,4,1,34,1,1,595.0045
"2919",2020,1,5,2,2,1,594.5169
"2920",2020,1,1,34,4,1,594.1375
"2921",2021,5,1,32,7,1,593.78
"2922",2018,8,3,94,2,6,593.425
"2923",2021,2,3,28,2,5,593.42
"2924",2021,11,3,35,2,6,593.2325
"2925",2019,2,2,3,2,8,592.01522
"2926",2020,6,2,76,5,8,592.003
"2927",2021,1,7,75,13,10,591.735
"2928",2019,6,2,31,2,2,591.625
"2929",2018,2,2,31,2,10,591.51
"2930",2020,4,1,105,1,1,591.385
"2931",2021,3,7,200,6,2,591.185
"2932",2019,12,2,26,2,2,591.1525319
"2933",2020,2,1,88,1,1,590.767
"2934",2020,4,3,26,2,5,590.7190184
"2935",2018,6,1,118,7,1,590.654
"2936",2018,12,11,64,2,9,590.6295
"2937",2021,2,11,64,2,9,590.225
"2938",2021,5,3,35,2,6,590.2075
"2939",2019,8,1,105,1,1,589.745
"2940",2020,1,1,2,2,1,589.7282902
"2941",2018,11,2,24,2,10,589.2426409
"2942",2018,1,7,127,6,2,589.085
"2943",2018,8,3,55,2,6,588.8800818
"2944",2018,1,8,70,10,9,588.441
"2945",2018,6,6,35,2,6,588.319
"2946",2020,9,1,25,1,1,588.1575
"2947",2020,9,2,76,5,8,588.152
"2948",2018,9,6,63,2,5,587.9093767
"2949",2020,2,1,145,1,1,587.52
"2950",2020,9,3,24,2,6,587.4975
"2951",2018,5,7,2,2,2,587.4924435
"2952",2021,12,1,25,1,1,587.275
"2953",2020,5,1,20,1,1,586.7
"2954",2019,11,8,42,2,9,586.4723247
"2955",2020,1,7,284,2,2,585.9535
"2956",2020,7,7,71,2,10,585.801
"2957",2018,12,6,168,10,6,585.78
"2958",2021,8,2,85,3,8,585.5207399
"2959",2018,11,6,88,7,5,585.47
"2960",2021,10,3,35,2,6,585.3125
"2961",2020,10,1,45,6,1,585.221
"2962",2020,2,7,119,10,7,585.1575
"2963",2018,8,6,111,2,6,585.0025
"2964",2020,12,6,44,2,6,584.818
"2965",2018,12,1,79,8,1,584.41
"2966",2021,8,1,93,1,1,584.385
"2967",2021,8,3,55,2,6,583.8203865
"2968",2018,8,2,114,2,2,583.66
"2969",2018,5,3,159,2,5,583.51
"2970",2019,3,7,104,6,7,583.2540731
"2971",2021,10,7,103,6,7,583.1533798
"2972",2020,10,3,219,2,5,581.915
"2973",2018,12,2,85,3,8,581.859258
"2974",2020,5,3,35,2,6,581.3625
"2975",2020,10,3,236,2,5,581.3575
"2976",2018,12,1,77,12,11,581.318
"2977",2019,3,1,99,1,1,581.3
"2978",2018,5,3,28,2,5,581.2575
"2979",2019,4,6,35,2,6,581.236
"2980",2021,4,2,59,2,2,580.92
"2981",2019,8,1,34,20,1,580.7675
"2982",2019,2,3,28,2,5,580.695
"2983",2022,2,3,28,2,5,580.5
"2984",2022,1,6,26,2,5,580.36095
"2985",2020,3,1,95,6,1,579.637
"2986",2019,7,7,104,6,7,579.5418642
"2987",2020,9,7,199,3,2,579.5
"2988",2020,7,2,50,3,8,579.4109
"2989",2021,1,1,39,1,1,579.4
"2990",2019,3,2,85,3,8,579.3193
"2991",2019,7,1,24,2,1,579.2106098
"2992",2020,3,11,4,3,3,578.9334715
"2993",2020,8,1,99,1,1,578.78
"2994",2019,1,3,55,2,6,578.72976
"2995",2019,6,8,42,2,9,578.5486793
"2996",2018,4,4,89,2,10,578.145
"2997",2020,10,4,76,5,3,578.125
"2998",2021,12,11,64,2,9,577.8485
"2999",2021,3,2,3,2,8,577.80411
"3000",2020,9,7,19,6,1,577.7695
"3001",2021,2,7,84,6,8,577.6523749
"3002",2021,12,1,123,1,1,577.58
"3003",2019,1,7,19,6,1,577.155
"3004",2020,10,3,24,2,6,577.0875
"3005",2020,9,2,3,2,8,576.834055
"3006",2021,1,2,76,5,8,576.3135
"3007",2019,7,7,24,2,2,576.1087702
"3008",2020,5,4,50,3,2,575.834
"3009",2020,3,1,78,6,1,575.8235
"3010",2019,4,6,24,2,5,575.7401498
"3011",2019,5,1,77,12,11,575.7375
"3012",2018,8,4,149,2,8,575.6425
"3013",2021,11,2,5,4,1,575.52
"3014",2021,7,7,37,6,2,575.5
"3015",2019,11,2,3,2,8,575.319948
"3016",2021,6,6,113,7,5,574.965
"3017",2019,7,4,22,1,1,574.925
"3018",2020,7,3,24,2,5,574.6825858
"3019",2019,11,4,3,2,1,574.6505
"3020",2020,1,5,81,11,1,574.11
"3021",2018,4,2,59,2,2,573.988
"3022",2021,6,6,63,2,5,573.9295359
"3023",2020,5,1,90,7,1,572.92
"3024",2020,2,4,89,2,1,572.83
"3025",2020,8,3,131,2,2,572.5017533
"3026",2019,4,1,19,6,1,572.455
"3027",2020,12,1,60,1,1,572.445
"3028",2019,4,1,80,1,1,572.3615
"3029",2020,6,3,26,2,2,572.1252727
"3030",2018,7,2,66,2,2,571.955
"3031",2019,11,2,76,5,8,571.9346
"3032",2021,8,1,45,6,1,570.978
"3033",2021,6,1,132,1,1,570.69
"3034",2020,1,2,3,2,8,570.431675
"3035",2021,1,2,5,4,1,570
"3036",2020,1,3,157,2,5,569.7375
"3037",2019,7,1,80,1,1,569.3855
"3038",2019,9,2,40,3,8,569.3296
"3039",2020,11,1,109,7,1,568.95
"3040",2019,11,7,33,2,2,568.941
"3041",2020,4,3,157,2,5,568.74
"3042",2019,1,1,116,1,7,568.4775
"3043",2018,10,1,3,2,10,568.3695
"3044",2021,4,3,236,2,5,568.3375
"3045",2018,8,11,74,7,6,568.0219964
"3046",2020,4,1,122,1,1,568.015
"3047",2019,7,6,35,2,6,567.6675
"3048",2018,6,7,33,2,2,567.6
"3049",2018,3,11,19,6,1,567.52
"3050",2019,3,3,26,2,2,567.2165845
"3051",2018,6,1,24,2,1,567.108
"3052",2018,2,7,37,3,2,567.0875
"3053",2018,6,3,202,6,6,566.9875
"3054",2018,2,1,186,4,1,566.8375
"3055",2018,11,7,2,2,2,566.6218828
"3056",2020,12,2,114,2,2,566.5475
"3057",2021,11,3,17,2,5,566.1762206
"3058",2021,5,1,105,1,1,566.055
"3059",2021,8,6,56,2,6,565.953
"3060",2019,3,6,35,2,6,565.9015
"3061",2021,6,6,24,2,5,565.827602
"3062",2020,12,1,32,1,1,565.59
"3063",2019,2,1,46,1,1,565.16
"3064",2019,9,4,24,2,1,565.028
"3065",2020,9,3,28,2,5,564.7125
"3066",2020,10,1,90,7,1,564.37
"3067",2018,1,11,11,1,1,564.25
"3068",2019,5,1,118,7,1,564.08
"3069",2018,8,4,3,2,1,564.051
"3070",2019,5,7,92,2,2,563.953
"3071",2019,2,1,3,2,10,563.833
"3072",2018,6,5,117,1,10,563.5345
"3073",2018,8,1,79,8,1,563.465
"3074",2020,10,7,29,10,7,563.443047
"3075",2021,12,2,2,2,2,563.4209084
"3076",2020,9,6,71,2,6,563.3555
"3077",2018,9,7,104,6,7,562.4384448
"3078",2018,8,5,69,1,1,562.3975
"3079",2021,10,8,42,2,9,562.316299
"3080",2019,9,1,6,1,1,561.815
"3081",2020,9,3,94,2,6,561.6745
"3082",2021,8,6,35,2,6,560.95
"3083",2020,7,1,13,6,4,560.88
"3084",2018,8,1,3,2,10,560.857
"3085",2019,1,6,63,2,6,560.7136769
"3086",2021,10,3,3,2,6,560.58
"3087",2018,3,3,290,2,5,560
"3088",2019,9,3,94,2,6,559.903
"3089",2020,8,6,35,2,6,559.6545
"3090",2019,11,2,40,3,8,559.511
"3091",2018,5,7,84,6,8,559.1055
"3092",2018,4,7,37,3,2,559.0675
"3093",2019,1,1,30,1,1,558.95
"3094",2018,3,1,97,7,1,558.55
"3095",2018,1,3,115,6,6,558.5385
"3096",2020,6,8,42,2,9,558.4271224
"3097",2021,1,3,159,2,6,558.3725
"3098",2018,9,1,93,1,1,558.355
"3099",2020,10,6,111,2,6,558.3115
"3100",2020,12,11,64,2,9,557.7105
"3101",2019,7,1,108,16,1,557.4475
"3102",2021,7,7,33,8,2,556.995
"3103",2021,7,6,48,9,6,556.86
"3104",2018,3,6,256,1,5,556.677
"3105",2022,2,3,55,2,6,556.6615
"3106",2018,7,1,30,1,1,556.64
"3107",2020,7,1,80,1,1,556.595
"3108",2018,4,5,117,1,10,556.2625
"3109",2018,12,1,80,1,1,555.8775
"3110",2018,4,1,77,12,11,555.852
"3111",2018,8,3,134,3,5,555.395
"3112",2019,11,4,107,6,3,555.21
"3113",2021,5,3,3,2,6,555.08
"3114",2021,5,2,204,2,2,555.0625
"3115",2019,6,7,51,6,1,555.02
"3116",2018,6,1,68,7,1,554.81
"3117",2021,11,3,3,2,6,554.69
"3118",2018,5,1,3,2,10,554.4225
"3119",2019,10,7,119,10,7,554.1175
"3120",2018,5,2,130,2,2,553.895
"3121",2019,9,3,67,2,6,553.685
"3122",2020,9,1,41,4,1,553.56
"3123",2020,10,1,80,1,1,553.4445
"3124",2020,6,5,69,1,1,552.8875
"3125",2019,9,6,63,2,6,552.6410743
"3126",2018,3,7,24,2,1,552.395
"3127",2020,7,3,26,2,2,552.124433
"3128",2021,12,1,32,7,1,552
"3129",2021,7,6,111,2,6,551.802
"3130",2020,2,6,63,2,6,551.7800436
"3131",2018,4,1,80,1,1,551.756
"3132",2018,1,6,63,2,6,551.7418861
"3133",2021,7,7,33,2,2,551.59
"3134",2019,1,3,26,2,5,551.5264384
"3135",2019,4,1,24,2,1,551.5075291
"3136",2021,5,1,2,2,1,551.4924094
"3137",2021,9,3,17,2,5,550.8976026
"3138",2020,12,1,161,1,1,550.8385
"3139",2019,5,5,69,1,1,550.43
"3140",2019,5,3,236,2,5,550.4075
"3141",2020,1,7,104,6,7,550.3903936
"3142",2021,10,7,137,1,1,550.3825
"3143",2018,5,3,55,2,6,550.2627256
"3144",2020,9,1,109,7,1,550.11
"3145",2019,3,4,89,2,10,550.05
"3146",2019,4,1,39,1,1,549.9345
"3147",2021,10,3,71,2,6,549.689
"3148",2020,12,1,46,1,1,549.51
"3149",2020,11,3,67,2,5,549.401
"3150",2018,2,7,33,2,2,549.305
"3151",2018,6,11,74,2,5,549.2699797
"3152",2020,7,3,157,2,5,548.8125
"3153",2019,6,3,157,2,5,548.76
"3154",2021,9,7,75,5,10,548.7225
"3155",2021,11,1,3,2,10,548.659
"3156",2019,8,7,47,8,1,548.5975
"3157",2018,4,4,149,2,8,548.3625
"3158",2018,6,5,82,6,2,548.2875
"3159",2019,7,1,163,1,1,548.14
"3160",2020,10,7,51,6,1,547.85
"3161",2018,10,1,39,1,1,547.522
"3162",2018,3,3,26,2,2,547.3449357
"3163",2020,7,3,26,2,5,547.3365882
"3164",2021,4,3,71,2,6,547.3175
"3165",2022,1,10,89,2,10,547.121
"3166",2018,9,7,52,10,2,546.305
"3167",2020,10,6,126,2,5,546.2023292
"3168",2018,3,1,80,1,1,546.0025
"3169",2020,5,1,90,1,1,545.84
"3170",2018,11,6,44,2,6,545.634
"3171",2019,10,2,50,3,8,545.3742
"3172",2018,8,6,63,2,6,545.2856827
"3173",2020,10,1,101,1,1,545.1
"3174",2021,12,6,91,2,6,545.0332
"3175",2018,2,4,89,2,10,544.91
"3176",2021,11,7,29,10,7,544.5825045
"3177",2018,6,2,50,3,2,544.405
"3178",2021,9,1,93,1,1,543.975
"3179",2020,12,3,344,2,5,543.94
"3180",2020,7,6,249,2,5,543.8454556
"3181",2020,2,2,130,2,2,543.785
"3182",2020,9,1,14,18,1,543.31
"3183",2021,5,11,4,3,3,543.3005217
"3184",2020,12,2,2,2,2,543.2981547
"3185",2020,9,1,45,6,1,543.248
"3186",2020,10,1,22,1,1,543.2475
"3187",2018,3,1,24,2,10,542.9999716
"3188",2019,2,1,77,12,11,542.8725
"3189",2020,1,1,123,1,1,542.4025
"3190",2018,12,3,157,2,5,542.2825
"3191",2021,3,6,56,2,6,542.038
"3192",2020,9,6,113,7,5,541.4
"3193",2018,1,4,3,2,1,541.3785
"3194",2020,1,3,26,2,2,540.5999909
"3195",2018,2,7,2,2,2,540.3073438
"3196",2021,1,6,97,7,5,540.17
"3197",2021,12,1,8,1,2,540
"3198",2018,10,3,67,2,5,539.83
"3199",2021,8,6,26,2,5,539.5616633
"3200",2019,1,2,50,3,2,539.2425
"3201",2021,1,1,102,1,1,539.04
"3202",2019,6,1,93,1,1,538.88
"3203",2021,1,1,90,1,1,538.65
"3204",2020,2,1,105,1,1,538.49
"3205",2020,12,6,129,1,6,538.445
"3206",2018,8,6,35,2,6,537.947
"3207",2021,10,6,97,7,5,537.68
"3208",2019,2,1,193,1,1,537.6275
"3209",2018,8,2,24,2,10,537.514465
"3210",2019,7,5,117,1,10,537.4875
"3211",2019,4,4,24,2,1,537.38
"3212",2021,1,2,226,2,2,536.9375
"3213",2020,6,6,91,2,6,536.9045238
"3214",2019,4,1,221,1,1,535.945
"3215",2020,2,7,103,6,7,535.86012
"3216",2020,2,7,104,6,7,535.6876005
"3217",2021,2,1,102,1,1,535.51
"3218",2019,8,3,24,2,5,535.4990246
"3219",2019,11,1,41,11,1,535.312
"3220",2020,6,5,81,11,1,535.24
"3221",2020,3,1,97,7,1,534.97
"3222",2022,1,2,85,3,8,534.7237249
"3223",2018,1,3,134,3,5,534.67
"3224",2020,5,1,1,1,1,534.5805
"3225",2021,8,3,67,2,5,534.5515
"3226",2021,7,7,75,5,10,534.32
"3227",2018,4,7,2,2,2,533.9611884
"3228",2019,8,1,123,1,1,533.9525
"3229",2021,6,6,111,2,6,533.6425
"3230",2020,3,11,93,1,1,533.49
"3231",2020,2,1,80,1,1,533.313
"3232",2018,9,8,70,10,9,533.263
"3233",2021,4,7,79,8,1,533.2275
"3234",2019,8,1,3,2,10,533.2005
"3235",2020,8,7,84,6,8,532.90946
"3236",2018,10,2,50,3,2,532.405
"3237",2018,7,6,63,2,6,532.2989325
"3238",2021,3,5,117,1,10,531.9875
"3239",2019,10,2,69,1,3,531.945
"3240",2019,2,1,98,7,1,531.61
"3241",2020,6,7,75,13,10,531.61
"3242",2018,11,7,52,10,2,531.55
"3243",2019,9,4,3,2,1,531.503
"3244",2019,2,1,2,2,8,531.1972469
"3245",2021,9,6,35,2,6,531.097
"3246",2019,6,5,96,3,2,530.975
"3247",2019,3,6,115,6,6,530.7025
"3248",2020,9,7,144,6,2,530.615
"3249",2019,12,1,161,1,1,530.2565
"3250",2021,4,1,102,1,1,530.13
"3251",2019,1,7,124,6,7,530.066029
"3252",2021,11,7,79,8,1,529.9075
"3253",2021,4,6,24,2,5,529.7369978
"3254",2019,8,5,2,2,1,529.3956774
"3255",2019,6,1,118,7,1,529.37
"3256",2019,4,2,3,2,8,529.30046
"3257",2020,1,6,63,2,6,529.1021443
"3258",2020,1,5,82,6,2,528.7485
"3259",2018,4,7,100,2,2,528.68
"3260",2018,4,1,105,1,1,528.38
"3261",2019,7,7,37,3,2,528.32
"3262",2020,4,1,108,16,1,528.29
