Year,Month Name,Plant ,Customer Name ,Primary Market Code ,Material Type,Shipped Tons
2020,September,Plant_8,Customer_64,Primary_Market_Code_2,Material_Type_9,892.028
2021,March,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_5,891.57
2018,May,Plant_2,Customer_2,Primary_Market_Code_2,Material_Type_2,890.39
2019,May,Plant_6,Customer_44,Primary_Market_Code_2,Material_Type_6,889.899
2021,September,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_5,889.0475
2021,February,Plant_7,Customer_65,Primary_Market_Code_5,Material_Type_10,888.47
2019,January,Plant_1,Customer_78,Primary_Market_Code_6,Material_Type_1,887.6
2020,March,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_6,887.565
2021,July,Plant_3,Customer_3,Primary_Market_Code_2,Material_Type_6,887.1875
2020,August,Plant_1,Customer_32,Primary_Market_Code_7,Material_Type_1,887.06
2021,June,Plant_8,Customer_64,Primary_Market_Code_2,Material_Type_9,886.512
2020,October,Plant_1,Customer_30,Primary_Market_Code_1,Material_Type_1,886.3
2019,August,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,886.08
2020,January,Plant_2,Customer_59,Primary_Market_Code_2,Material_Type_2,885.8275
2019,December,Plant_7,Customer_58,Primary_Market_Code_2,Material_Type_2,885.4675
2020,March,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_1,884.5105
2018,September,Plant_1,Customer_45,Primary_Market_Code_6,Material_Type_1,883.8
2018,December,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_6,883.365
2018,October,Plant_2,Customer_85,Primary_Market_Code_3,Material_Type_8,883.301
2021,June,Plant_3,Customer_3,Primary_Market_Code_2,Material_Type_6,882.8
2021,March,Plant_7,Customer_65,Primary_Market_Code_5,Material_Type_10,882.655
2019,October,Plant_7,Customer_58,Primary_Market_Code_2,Material_Type_2,882.3525
2017,August,Plant_3,Customer_17,Primary_Market_Code_2,Material_Type_5,882.17
2020,October,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,881.8
2018,July,Plant_7,Customer_71,Primary_Market_Code_2,Material_Type_10,881.62
2019,April,Plant_2,Customer_59,Primary_Market_Code_2,Material_Type_2,880.7
2020,January,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_6,879.0275
2021,August,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,878.8175
2020,November,Plant_7,Customer_33,Primary_Market_Code_2,Material_Type_2,878.4775
2019,May,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,877.7405
2021,November,Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_8,877.616
2018,September,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_2,876.4775
2019,October,Plant_3,Customer_35,Primary_Market_Code_2,Material_Type_6,876.34
2020,December,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,876.1735
2019,December,Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,876.1625
2018,September,Plant_5,Customer_69,Primary_Market_Code_1,Material_Type_1,875.96
2021,August,Plant_1,Customer_41,Primary_Market_Code_1,Material_Type_1,874.9825
2020,July,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,874.741
2020,August,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,874.24
2021,April,Plant_3,Customer_3,Primary_Market_Code_2,Material_Type_6,873.935
2020,August,Plant_3,Customer_55,Primary_Market_Code_2,Material_Type_6,872.8875
2019,March,Plant_7,Customer_51,Primary_Market_Code_6,Material_Type_1,872.3275
2021,August,Plant_6,Customer_91,Primary_Market_Code_2,Material_Type_6,871.912
2021,July,Plant_6,Customer_44,Primary_Market_Code_2,Material_Type_6,871.7095
2021,July,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,871.5325
2019,November,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,871.36
2020,November,Plant_3,Customer_35,Primary_Market_Code_2,Material_Type_6,871.1875
2021,August,Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_8,870.912
2020,January,Plant_6,Customer_35,Primary_Market_Code_2,Material_Type_6,870.512
2018,May,Plant_6,Customer_44,Primary_Market_Code_2,Material_Type_6,870.4655
2019,August,Plant_8,Customer_64,Primary_Market_Code_2,Material_Type_9,870.0465
2019,April,Plant_7,Customer_33,Primary_Market_Code_2,Material_Type_2,869.725
2018,June,Plant_6,Customer_88,Primary_Market_Code_7,Material_Type_5,869.6
2018,February,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,869.588
2018,March,Plant_2,Customer_2,Primary_Market_Code_2,Material_Type_2,869.5325
2020,March,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,869.208
2017,July,Plant_2,Customer_85,Primary_Market_Code_3,Material_Type_8,868.613
2018,December,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,868.444
2021,June,Plant_1,Customer_77,Primary_Market_Code_12,Material_Type_11,868.362
2018,May,Plant_2,Customer_50,Primary_Market_Code_3,Material_Type_2,867.915
2020,September,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,867.68
2019,February,Plant_1,Customer_25,Primary_Market_Code_1,Material_Type_1,867.44
2018,August,Plant_1,Customer_34,Primary_Market_Code_4,Material_Type_1,867.25
2018,April,Plant_2,Customer_31,Primary_Market_Code_2,Material_Type_2,867.11
2019,July,Plant_7,Customer_71,Primary_Market_Code_2,Material_Type_10,866.905
2019,January,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,866.3345
2021,May,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,865.576
2019,April,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,865.465
2019,April,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,864.62
2019,September,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,864.169
2020,September,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,864.1275
2020,December,Plant_3,Customer_3,Primary_Market_Code_2,Material_Type_6,864.0225
2018,September,Plant_3,Customer_55,Primary_Market_Code_2,Material_Type_6,863.9375
2017,August,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,863.3775
2020,April,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,862.7095
2018,August,Plant_3,Customer_17,Primary_Market_Code_2,Material_Type_5,862.025
2021,June,Plant_2,Customer_40,Primary_Market_Code_3,Material_Type_8,861.908
2019,October,Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_8,861.732
2020,February,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,861.7005
2018,October,Plant_7,Customer_92,Primary_Market_Code_2,Material_Type_2,860.339
2021,November,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_5,860.1675
2018,June,Plant_1,Customer_34,Primary_Market_Code_4,Material_Type_1,860.1175
2018,October,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,860.0275
2017,July,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,859.6545
2017,November,Plant_2,Customer_50,Primary_Market_Code_3,Material_Type_2,859.315
2021,September,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_1,859.255
2021,August,Plant_7,Customer_75,Primary_Market_Code_13,Material_Type_10,859.025
2019,July,Plant_1,Customer_30,Primary_Market_Code_1,Material_Type_1,858.37
2017,October,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_10,858.3625
2020,February,Plant_7,Customer_65,Primary_Market_Code_5,Material_Type_10,857.715
2020,December,Plant_2,Customer_31,Primary_Market_Code_2,Material_Type_2,856.586
2019,September,Plant_1,Customer_43,Primary_Market_Code_1,Material_Type_1,855.9
2018,September,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,855.635
2019,January,Plant_2,Customer_50,Primary_Market_Code_3,Material_Type_8,855.242
2019,October,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_6,854.607
2018,June,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,854.569
2019,April,Plant_7,Customer_33,Primary_Market_Code_8,Material_Type_2,854.235
2018,April,Plant_6,Customer_35,Primary_Market_Code_2,Material_Type_6,854.2325
2018,August,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,854.111
2018,March,Plant_2,Customer_15,Primary_Market_Code_7,Material_Type_2,853.965
2019,December,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,853.7925
2020,December,Plant_7,Customer_75,Primary_Market_Code_13,Material_Type_10,853.768
2017,August,Plant_3,Customer_35,Primary_Market_Code_2,Material_Type_6,853.1175
2018,December,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_1,852.3025
2021,March,Plant_1,Customer_25,Primary_Market_Code_1,Material_Type_1,852.28
2017,August,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_6,852.2175
2018,July,Plant_1,Customer_39,Primary_Market_Code_1,Material_Type_1,852.21
2021,August,Plant_3,Customer_3,Primary_Market_Code_2,Material_Type_6,851.92
2020,September,Plant_7,Customer_65,Primary_Market_Code_5,Material_Type_10,851.9175
2019,July,Plant_1,Customer_60,Primary_Market_Code_1,Material_Type_1,851.585
2021,September,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,851.0735
2021,December,Plant_1,Customer_93,Primary_Market_Code_1,Material_Type_1,850.98
2021,April,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_5,850.91
2017,July,Plant_1,Customer_39,Primary_Market_Code_1,Material_Type_1,850.6135
2018,October,Plant_2,Customer_59,Primary_Market_Code_2,Material_Type_2,850.5725
2019,June,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_6,850.4875
2019,November,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_6,850.4075
2017,September,Plant_2,Customer_2,Primary_Market_Code_2,Material_Type_2,850.305
2019,November,Plant_4,Customer_23,Primary_Market_Code_7,Material_Type_2,850.29
2019,February,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_6,850.23
2021,June,Plant_2,Customer_85,Primary_Market_Code_3,Material_Type_8,849.8045
2017,September,Plant_6,Customer_44,Primary_Market_Code_2,Material_Type_6,849.5995
2018,May,Plant_7,Customer_58,Primary_Market_Code_2,Material_Type_2,849.375
2018,June,Plant_1,Customer_45,Primary_Market_Code_6,Material_Type_1,848.94
2017,November,Plant_7,Customer_33,Primary_Market_Code_2,Material_Type_2,848.865
2017,October,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_2,848.5335
2018,September,Plant_5,Customer_82,Primary_Market_Code_6,Material_Type_2,848.3725
2019,January,Plant_2,Customer_31,Primary_Market_Code_2,Material_Type_2,847.8575
2020,January,Plant_3,Customer_94,Primary_Market_Code_2,Material_Type_6,847.645
2018,April,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,847.555
2021,December,Plant_1,Customer_90,Primary_Market_Code_7,Material_Type_1,846.83
2021,January,Plant_1,Customer_36,Primary_Market_Code_1,Material_Type_1,846.705
2018,November,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_6,846.645
2019,April,Plant_1,Customer_34,Primary_Market_Code_4,Material_Type_1,845.7425
2018,July,Plant_1,Customer_45,Primary_Market_Code_6,Material_Type_1,845.6375
2018,January,Plant_6,Customer_35,Primary_Market_Code_2,Material_Type_6,845.283
2021,January,Plant_3,Customer_3,Primary_Market_Code_2,Material_Type_6,844.8355
2020,April,Plant_7,Customer_65,Primary_Market_Code_5,Material_Type_10,844.2275
2019,March,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,844.1635
2021,August,Plant_1,Customer_45,Primary_Market_Code_6,Material_Type_1,843.965
2020,January,Plant_2,Customer_69,Primary_Market_Code_1,Material_Type_3,843.91
2021,March,Plant_6,Customer_91,Primary_Market_Code_2,Material_Type_6,843.707
2018,March,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,843.6775
2021,May,Plant_1,Customer_39,Primary_Market_Code_1,Material_Type_1,843.4625
2017,July,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,843.1835
2021,April,Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_8,843.088
2019,June,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_1,842.8525
2020,April,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,842.34
2018,June,Plant_2,Customer_40,Primary_Market_Code_3,Material_Type_8,842.2355
2019,July,Plant_2,Customer_50,Primary_Market_Code_3,Material_Type_8,841.729
2021,December,Plant_6,Customer_26,Primary_Market_Code_2,Material_Type_5,841.5645
2018,January,Plant_1,Customer_77,Primary_Market_Code_12,Material_Type_11,841.3535
2021,December,Plant_8,Customer_64,Primary_Market_Code_2,Material_Type_9,841.2925
2018,September,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,841.2105
2022,January,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_5,841.105
2018,July,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_6,841.0525
2017,July,Plant_1,Customer_32,Primary_Market_Code_7,Material_Type_1,840.47
2019,February,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,840.41
2020,April,Plant_1,Customer_30,Primary_Market_Code_1,Material_Type_1,840.23
2020,January,Plant_1,Customer_80,Primary_Market_Code_1,Material_Type_1,840.11
2019,August,Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_8,839.9555
2018,July,Plant_7,Customer_51,Primary_Market_Code_6,Material_Type_1,839.8575
2021,July,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,839.2755
2020,October,Plant_2,Customer_31,Primary_Market_Code_2,Material_Type_2,838.9425
2019,February,Plant_2,Customer_2,Primary_Market_Code_2,Material_Type_2,838.9375
2017,September,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_5,838.235
2019,November,Plant_2,Customer_31,Primary_Market_Code_2,Material_Type_2,838.045
2018,March,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_6,837.7425
2018,March,Plant_4,Customer_2,Primary_Market_Code_2,Material_Type_10,837.627
2019,October,Plant_7,Customer_29,Primary_Market_Code_6,Material_Type_7,837.2275
2018,February,Plant_7,Customer_71,Primary_Market_Code_2,Material_Type_10,836.99
2019,January,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_10,836.82
2018,August,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_2,836.77
2020,March,Plant_2,Customer_50,Primary_Market_Code_3,Material_Type_8,836.65
2021,June,Plant_7,Customer_75,Primary_Market_Code_13,Material_Type_10,836.2425
2021,November,Plant_6,Customer_53,Primary_Market_Code_9,Material_Type_6,835.4635
2017,June,Plant_3,Customer_35,Primary_Market_Code_2,Material_Type_6,834.84
2021,January,Plant_5,Customer_69,Primary_Market_Code_1,Material_Type_1,834.3825
2019,May,Plant_1,Customer_46,Primary_Market_Code_1,Material_Type_1,833.94
2019,March,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_2,833.38
2021,January,Plant_2,Customer_59,Primary_Market_Code_2,Material_Type_2,833.3475
2021,September,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,833.194
2021,October,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,832.75
2017,December,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_2,832.357
2021,February,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_5,832.135
2017,November,Plant_6,Customer_44,Primary_Market_Code_2,Material_Type_6,832.053
2022,January,Plant_8,Customer_64,Primary_Market_Code_2,Material_Type_9,831.9755
2018,May,Plant_7,Customer_95,Primary_Market_Code_6,Material_Type_3,831.9435
2018,June,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,831.6475
2021,October,Plant_3,Customer_3,Primary_Market_Code_2,Material_Type_6,829.4775
2017,September,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,829.4425
2019,August,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_6,829.3325
2019,January,Plant_1,Customer_46,Primary_Market_Code_1,Material_Type_1,829.14
2020,July,Plant_3,Customer_55,Primary_Market_Code_2,Material_Type_6,829.12
2019,January,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_2,828.8325
2017,September,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,827.872
2018,August,Plant_1,Customer_93,Primary_Market_Code_1,Material_Type_1,827.005
2020,November,Plant_2,Customer_50,Primary_Market_Code_3,Material_Type_8,826.999
2018,February,Plant_2,Customer_3,Primary_Market_Code_2,Material_Type_8,826.683
2020,July,Plant_8,Customer_64,Primary_Market_Code_2,Material_Type_9,826.531
2018,August,Plant_3,Customer_48,Primary_Market_Code_9,Material_Type_6,826.1025
2019,February,Plant_1,Customer_46,Primary_Market_Code_1,Material_Type_1,826.09
2019,August,Plant_1,Customer_30,Primary_Market_Code_1,Material_Type_1,825.93
2021,June,Plant_6,Customer_91,Primary_Market_Code_2,Material_Type_6,825.719
2020,June,Plant_7,Customer_75,Primary_Market_Code_13,Material_Type_10,825.5075
2018,July,Plant_3,Customer_17,Primary_Market_Code_2,Material_Type_5,825.3725
2019,February,Plant_1,Customer_93,Primary_Market_Code_1,Material_Type_1,824.7225
2017,June,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,824.4475
2020,January,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,824.2525
2018,July,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,824.213
2018,September,Plant_2,Customer_2,Primary_Market_Code_2,Material_Type_2,824.06
2019,November,Plant_3,Customer_55,Primary_Market_Code_2,Material_Type_6,823.9275
2020,September,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,823.476
2019,January,Plant_2,Customer_85,Primary_Market_Code_3,Material_Type_8,823.434
2021,August,Plant_2,Customer_40,Primary_Market_Code_3,Material_Type_8,822.4355
2021,February,Plant_7,Customer_75,Primary_Market_Code_13,Material_Type_10,822.3125
2017,November,Plant_7,Customer_71,Primary_Market_Code_2,Material_Type_10,821.74
2021,September,Plant_2,Customer_59,Primary_Market_Code_2,Material_Type_2,821.59
2021,June,Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_8,821.562
2018,August,Plant_3,Customer_55,Primary_Market_Code_2,Material_Type_6,821.1975
2018,June,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_6,820.4825
2018,February,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,820.3575
2019,November,Plant_2,Customer_69,Primary_Market_Code_1,Material_Type_3,819.95
2020,March,Plant_1,Customer_38,Primary_Market_Code_1,Material_Type_1,819.723
2018,September,Plant_1,Customer_1,Primary_Market_Code_1,Material_Type_1,819.3975
2018,April,Plant_3,Customer_48,Primary_Market_Code_9,Material_Type_6,819.325
2019,April,Plant_6,Customer_35,Primary_Market_Code_2,Material_Type_6,819.3105
2017,October,Plant_1,Customer_60,Primary_Market_Code_1,Material_Type_1,818.72
2022,January,Plant_7,Customer_75,Primary_Market_Code_5,Material_Type_10,818.2575
2018,October,Plant_1,Customer_25,Primary_Market_Code_1,Material_Type_1,817.065
2022,January,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,816.6775
