Year,Month Name,Plant,Customer Name ,Primary Market Code ,Material Type,Booked Tons
2021,January,Plant_3,Customer_55,Primary_Market_Code_2,Material_Type_6,1132.335651
2019,June,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,1130.814108
2021,March,Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,1130.581151
2021,August,Plant_4,Customer_3,Primary_Market_Code_2,Material_Type_1,1129.61
2020,November,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,1127.773
2020,December,Plant_1,Customer_45,Primary_Market_Code_6,Material_Type_1,1127.2245
2018,March,Plant_7,Customer_51,Primary_Market_Code_6,Material_Type_1,1127.0435
2020,October,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,1126.440799
2020,August,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,1126.01
2021,November,Plant_6,Customer_44,Primary_Market_Code_2,Material_Type_6,1125.77
2021,March,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,1125.6155
2021,June,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_1,1124.792684
2020,March,Plant_1,Customer_46,Primary_Market_Code_1,Material_Type_1,1124.2
2019,June,Plant_1,Customer_60,Primary_Market_Code_1,Material_Type_1,1123.09
2018,September,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,1122.31
2018,May,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_6,1121.225
2018,October,Plant_7,Customer_127,Primary_Market_Code_6,Material_Type_2,1121.0225
2019,April,Plant_2,Customer_50,Primary_Market_Code_3,Material_Type_8,1120.37715
2018,April,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,1117.55
2020,March,Plant_1,Customer_39,Primary_Market_Code_1,Material_Type_1,1114.727
2021,September,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_2,1113.8185
2019,September,Plant_1,Customer_25,Primary_Market_Code_1,Material_Type_1,1113.5015
2021,December,Plant_1,Customer_116,Primary_Market_Code_1,Material_Type_7,1113.295
2018,September,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_6,1112.9275
2018,December,Plant_1,Customer_68,Primary_Market_Code_7,Material_Type_1,1112.36
2019,February,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_2,1112.119778
2018,March,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_6,1111.6125
2021,April,Plant_7,Customer_75,Primary_Market_Code_5,Material_Type_10,1110.125
2018,November,Plant_1,Customer_46,Primary_Market_Code_1,Material_Type_1,1109.35
2021,June,Plant_1,Customer_25,Primary_Market_Code_1,Material_Type_1,1108.03
2018,March,Plant_3,Customer_17,Primary_Market_Code_2,Material_Type_5,1107.23084
2020,May,Plant_1,Customer_83,Primary_Market_Code_1,Material_Type_1,1106.684
2018,July,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,1106.36
2019,June,Plant_7,Customer_103,Primary_Market_Code_6,Material_Type_7,1105.19381
2020,October,Plant_7,Customer_33,Primary_Market_Code_8,Material_Type_2,1105.165
2019,December,Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,1104.983286
2020,July,Plant_3,Customer_55,Primary_Market_Code_2,Material_Type_6,1104.901204
2021,May,Plant_2,Customer_57,Primary_Market_Code_3,Material_Type_2,1103.9895
2021,April,Plant_6,Customer_53,Primary_Market_Code_9,Material_Type_6,1103.305
2021,December,Plant_3,Customer_17,Primary_Market_Code_2,Material_Type_5,1103.037384
2021,October,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,1102.8963
2019,December,Plant_7,Customer_72,Primary_Market_Code_7,Material_Type_2,1101.665
2018,March,Plant_6,Customer_56,Primary_Market_Code_2,Material_Type_6,1101.5815
2018,August,Plant_7,Customer_58,Primary_Market_Code_2,Material_Type_2,1101.495
2018,May,Plant_1,Customer_34,Primary_Market_Code_4,Material_Type_1,1101.334
2021,February,Plant_4,Customer_22,Primary_Market_Code_1,Material_Type_1,1100.575
2021,October,Plant_1,Customer_36,Primary_Market_Code_1,Material_Type_1,1100
2020,January,Plant_7,Customer_71,Primary_Market_Code_2,Material_Type_10,1098.1325
2018,August,Plant_7,Customer_71,Primary_Market_Code_2,Material_Type_10,1097.72
2020,September,Plant_1,Customer_97,Primary_Market_Code_7,Material_Type_1,1095.985
2021,November,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,1093.921364
2019,September,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,1093.76
2022,February,Plant_4,Customer_3,Primary_Market_Code_2,Material_Type_1,1093.7205
2019,June,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,1092.39
2022,January,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_2,1090.369686
2022,January,Plant_7,Customer_492,Primary_Market_Code_20,Material_Type_2,1089
2020,May,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,1088.902746
2018,April,Plant_2,Customer_50,Primary_Market_Code_3,Material_Type_8,1087.71794
2021,July,Plant_6,Customer_53,Primary_Market_Code_9,Material_Type_6,1086.207234
2020,August,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,1085.093392
2020,October,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,1084.751163
2020,August,Plant_2,Customer_50,Primary_Market_Code_3,Material_Type_8,1084.339125
2020,July,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_5,1084.2305
2020,December,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,1083.094302
2020,March,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,1082.98
2020,September,Plant_1,Customer_39,Primary_Market_Code_1,Material_Type_1,1082.3075
2021,October,Plant_7,Customer_33,Primary_Market_Code_8,Material_Type_2,1081.985
2020,September,Plant_4,Customer_50,Primary_Market_Code_3,Material_Type_2,1081.5365
2018,March,Plant_2,Customer_50,Primary_Market_Code_3,Material_Type_8,1081.476179
2021,January,Plant_4,Customer_89,Primary_Market_Code_2,Material_Type_1,1081.4
2020,July,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,1081.176323
2018,May,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,1080.846419
2021,February,Plant_1,Customer_45,Primary_Market_Code_6,Material_Type_1,1080.145
2021,February,Plant_7,Customer_79,Primary_Market_Code_8,Material_Type_1,1079.825
2018,July,Plant_1,Customer_46,Primary_Market_Code_1,Material_Type_1,1079.4725
2022,January,Plant_7,Customer_75,Primary_Market_Code_13,Material_Type_10,1079.08
2020,December,Plant_7,Customer_65,Primary_Market_Code_5,Material_Type_10,1079.065
2021,January,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,1079.0595
2020,February,Plant_4,Customer_30,Primary_Market_Code_1,Material_Type_2,1078.475
2019,July,Plant_1,Customer_118,Primary_Market_Code_7,Material_Type_1,1078.148
2019,May,Plant_2,Customer_59,Primary_Market_Code_2,Material_Type_2,1077.8275
2020,November,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_6,1077.25
2019,July,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,1076.716954
2018,January,Plant_7,Customer_92,Primary_Market_Code_2,Material_Type_2,1076.5125
2020,February,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,1075.235482
2019,July,Plant_7,Customer_29,Primary_Market_Code_6,Material_Type_7,1073.994933
2020,January,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_5,1073.220275
2020,March,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_1,1072.260386
2019,August,Plant_7,Customer_71,Primary_Market_Code_2,Material_Type_10,1072.2125
2021,April,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,1071.572095
2022,January,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,1071.4975
2018,May,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_2,1071.130418
2020,November,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_1,1069.68096
2018,December,Plant_5,Customer_81,Primary_Market_Code_11,Material_Type_1,1069.05
2018,June,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_6,1068.775
2018,August,Plant_1,Customer_34,Primary_Market_Code_4,Material_Type_1,1068.415
2020,December,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,1068.187417
2018,May,Plant_6,Customer_56,Primary_Market_Code_2,Material_Type_6,1066.1835
2019,December,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,1066.1025
2021,February,Plant_2,Customer_40,Primary_Market_Code_3,Material_Type_8,1065.36103
2018,February,Plant_1,Customer_1,Primary_Market_Code_1,Material_Type_1,1065.0365
2020,October,Plant_5,Customer_81,Primary_Market_Code_11,Material_Type_1,1064.87
2020,December,Plant_6,Customer_35,Primary_Market_Code_2,Material_Type_6,1064.6415
2021,September,Plant_2,Customer_5,Primary_Market_Code_4,Material_Type_1,1064.6
2019,March,Plant_1,Customer_46,Primary_Market_Code_1,Material_Type_1,1064.585
2020,January,Plant_11,Customer_4,Primary_Market_Code_3,Material_Type_3,1064.528588
2021,April,Plant_6,Customer_35,Primary_Market_Code_2,Material_Type_6,1063.825
2018,February,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,1063.681889
2021,April,Plant_4,Customer_23,Primary_Market_Code_7,Material_Type_2,1063.19
2020,June,Plant_1,Customer_30,Primary_Market_Code_1,Material_Type_1,1063.15
2018,June,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_6,1062.245
2021,March,Plant_7,Customer_3,Primary_Market_Code_2,Material_Type_2,1061.98
2020,February,Plant_1,Customer_39,Primary_Market_Code_1,Material_Type_1,1061.8785
2018,February,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,1059.845
2019,January,Plant_7,Customer_58,Primary_Market_Code_2,Material_Type_2,1058.8425
2018,August,Plant_4,Customer_24,Primary_Market_Code_2,Material_Type_1,1058.28
2020,October,Plant_3,Customer_35,Primary_Market_Code_2,Material_Type_6,1057.9375
2021,June,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,1057.570535
2022,January,Plant_1,Customer_234,Primary_Market_Code_1,Material_Type_1,1057.5
2019,May,Plant_2,Customer_31,Primary_Market_Code_2,Material_Type_2,1057.4995
2021,October,Plant_1,Customer_116,Primary_Market_Code_1,Material_Type_7,1057.463
2021,June,Plant_11,Customer_4,Primary_Market_Code_3,Material_Type_3,1057.178209
2018,November,Plant_3,Customer_17,Primary_Market_Code_2,Material_Type_5,1057.075454
2019,March,Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,1055.561558
2019,February,Plant_7,Customer_19,Primary_Market_Code_6,Material_Type_1,1054.6005
2019,February,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,1054.31
2019,May,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,1054.19
2019,December,Plant_2,Customer_15,Primary_Market_Code_7,Material_Type_2,1053.805
2021,September,Plant_6,Customer_168,Primary_Market_Code_10,Material_Type_6,1053.77
2018,February,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,1053.749132
2019,December,Plant_1,Customer_43,Primary_Market_Code_1,Material_Type_1,1053.29
2020,August,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,1052.961664
2020,October,Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_8,1052.346285
2019,December,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,1052.2425
2019,August,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,1052.04
2019,June,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,1050.01
2020,June,Plant_7,Customer_65,Primary_Market_Code_5,Material_Type_10,1050
2019,December,Plant_2,Customer_50,Primary_Market_Code_3,Material_Type_8,1049.925775
2019,March,Plant_3,Customer_67,Primary_Market_Code_2,Material_Type_6,1049.6525
2018,September,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,1049.23
2021,November,Plant_7,Customer_65,Primary_Market_Code_5,Material_Type_10,1048.475
2020,November,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_5,1047.815
2019,January,Plant_3,Customer_26,Primary_Market_Code_2,Material_Type_2,1046.63361
2018,June,Plant_3,Customer_17,Primary_Market_Code_2,Material_Type_5,1046.511603
2018,July,Plant_3,Customer_35,Primary_Market_Code_2,Material_Type_6,1045.9375
2022,January,Plant_5,Customer_2,Primary_Market_Code_2,Material_Type_1,1044.913366
2018,June,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,1044.830087
2020,July,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,1044.7275
2018,June,Plant_7,Customer_52,Primary_Market_Code_10,Material_Type_2,1044.3325
2018,November,Plant_1,Customer_109,Primary_Market_Code_7,Material_Type_1,1043.55
2018,February,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,1042.62
2020,October,Plant_6,Customer_97,Primary_Market_Code_7,Material_Type_5,1042.441
2018,September,Plant_1,Customer_46,Primary_Market_Code_1,Material_Type_1,1041.66
2020,February,Plant_6,Customer_35,Primary_Market_Code_2,Material_Type_6,1040.6855
2020,November,Plant_7,Customer_103,Primary_Market_Code_6,Material_Type_7,1040.153145
2022,January,Plant_2,Customer_57,Primary_Market_Code_3,Material_Type_2,1040
2019,December,Plant_1,Customer_87,Primary_Market_Code_2,Material_Type_1,1039.68
2021,February,Plant_3,Customer_183,Primary_Market_Code_2,Material_Type_5,1039.668
2018,March,Plant_7,Customer_71,Primary_Market_Code_2,Material_Type_10,1039.64
2018,July,Plant_7,Customer_33,Primary_Market_Code_2,Material_Type_2,1037.8025
2019,February,Plant_7,Customer_58,Primary_Market_Code_2,Material_Type_2,1037.3925
2020,December,Plant_7,Customer_75,Primary_Market_Code_13,Material_Type_10,1036.295
2018,March,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,1036.2925
2019,January,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,1036.14
2019,September,Plant_1,Customer_30,Primary_Market_Code_1,Material_Type_1,1036.09
2019,May,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,1035.755486
2019,July,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,1035.408634
2022,January,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_6,1035.39039
2018,December,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,1034.71
2020,October,Plant_11,Customer_4,Primary_Market_Code_3,Material_Type_3,1034.52454
2021,January,Plant_4,Customer_24,Primary_Market_Code_2,Material_Type_1,1033.9365
2021,May,Plant_7,Customer_79,Primary_Market_Code_8,Material_Type_1,1033.4925
2018,June,Plant_2,Customer_50,Primary_Market_Code_3,Material_Type_8,1033.163057
2022,January,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,1032.8675
2019,February,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,1032.621738
2020,September,Plant_11,Customer_4,Primary_Market_Code_3,Material_Type_3,1031.955657
2018,February,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,1029.7865
2018,May,Plant_10,Customer_88,Primary_Market_Code_7,Material_Type_10,1029.29
2021,December,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,1028.458269
2020,July,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,1027.183494
2021,May,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_1,1027.15052
2019,May,Plant_7,Customer_58,Primary_Market_Code_2,Material_Type_2,1026.8825
2018,November,Plant_3,Customer_55,Primary_Market_Code_2,Material_Type_6,1026.402798
2021,December,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,1026.263776
2019,March,Plant_1,Customer_86,Primary_Market_Code_6,Material_Type_1,1026.17
2018,May,Plant_1,Customer_101,Primary_Market_Code_1,Material_Type_1,1026.11
2018,October,Plant_7,Customer_71,Primary_Market_Code_2,Material_Type_10,1025.8225
2020,July,Plant_5,Customer_81,Primary_Market_Code_11,Material_Type_1,1025.41
2021,October,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,1025.17
2020,September,Plant_6,Customer_35,Primary_Market_Code_2,Material_Type_6,1023.6925
2020,May,Plant_7,Customer_65,Primary_Market_Code_5,Material_Type_10,1023.675
2021,January,Plant_4,Customer_7,Primary_Market_Code_1,Material_Type_1,1023.36
2022,January,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_5,1021.053667
2019,December,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,1020.05
2021,December,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_2,1020
2022,February,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,1019.99529
2019,January,Plant_6,Customer_56,Primary_Market_Code_2,Material_Type_6,1019.306
2018,January,Plant_2,Customer_57,Primary_Market_Code_3,Material_Type_2,1019.295
2018,February,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,1018.973243
2021,September,Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_8,1018.7715
2020,December,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_6,1017.7875
2020,November,Plant_6,Customer_35,Primary_Market_Code_2,Material_Type_6,1017.0615
2019,February,Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,1016.405989
2018,November,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_6,1016.34
2020,May,Plant_1,Customer_46,Primary_Market_Code_1,Material_Type_1,1015.596
2020,January,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,1015.522315
2021,March,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,1014.606044
2020,November,Plant_8,Customer_42,Primary_Market_Code_2,Material_Type_9,1014.463184
2018,January,Plant_7,Customer_71,Primary_Market_Code_2,Material_Type_10,1014.3175
2021,December,Plant_7,Customer_65,Primary_Market_Code_5,Material_Type_10,1013.8915
2018,August,Plant_5,Customer_96,Primary_Market_Code_3,Material_Type_2,1011.19
2021,December,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_1,1011.054
2019,April,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_6,1010.6125
2020,June,Plant_1,Customer_101,Primary_Market_Code_1,Material_Type_1,1010.58
2019,August,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,1010.010827
2021,February,Plant_4,Customer_24,Primary_Market_Code_2,Material_Type_1,1009.0065
2019,May,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_1,1008.780852
2022,February,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_6,1007.3125
2019,April,Plant_7,Customer_58,Primary_Market_Code_2,Material_Type_2,1007.0225
2020,August,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,1006.97
2021,June,Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_8,1005.972943
2019,March,Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_5,1005.931278
2019,July,Plant_5,Customer_81,Primary_Market_Code_11,Material_Type_1,1005.89
2021,February,Plant_2,Customer_76,Primary_Market_Code_5,Material_Type_8,1005.6759
2018,November,Plant_6,Customer_56,Primary_Market_Code_2,Material_Type_6,1004.7375
2019,July,Plant_1,Customer_30,Primary_Market_Code_1,Material_Type_1,1004.73
2021,July,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,1004.3834
2021,February,Plant_3,Customer_3,Primary_Market_Code_2,Material_Type_6,1004.0425
